rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
62,"spotify:track:4GC6tlXcAsyp4pNrlyo1pb","Odyn v Kanoe","У мене немає дому","Kanoemusic",37,54,26,"46283"
63,"spotify:track:3YhFOvxeW3sCqbCtjnDdgK","Scally Milano","Недоволен","AMC MUSIC",30,66,8,"46025"
64,"spotify:track:3mcw4dkjfzj5B4Ago9NSmN","uniqe, nkeeei, ARTEM SHILOVETS","ТОЛПЫ КРИЧАТ","steezy",1,48,50,"45907"
65,"spotify:track:3gtOXzaB4v6CFeQcIIS6JP","Artem Pivovarov","Ой на горі","BEST MUSIC",65,65,8,"45216"
66,"spotify:track:1hnMLPOqTMV2gurNxOnsjK","Jakone, A.V.G, Итачи","Курить","GS-Prod.",5,50,7,"45176"
67,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",39,75,28,"45105"
68,"spotify:track:0cCXLN9eUn6dmAgDPpZaJV","jockii druce","шо ви браття","3761125 Records DK",11,58,26,"44645"
69,"spotify:track:1llPAwXXqcuBGvd1WtFsot","Wellboy","Nozzy Bossy","Юрий Бардаш",56,107,27,"44218"
70,"spotify:track:0VGLb6IeeG5ZqonN5EavDu","КАКАЯ РАЗНИЦА","Рассвет","Какая Разница",29,80,38,"42813"
71,"spotify:track:33aN03SdPY7SyO7jAWMTwc","INSTASAMKA","BALANCE","NaMneCash Music",46,57,4,"42530"
72,"spotify:track:7uHFrsclJjAhONLcc8grZU","VovaZiLvova, Morphom","Шукав тебе. Знайшов тебе","Hitwonder",61,64,16,"42469"
73,"spotify:track:6CAdXhq9d2XqtNaIsHDiQm","хейтспіч","Я вб'ю всіх богів","хейтспіч",73,-1,1,"42333"
74,"spotify:track:3sYyBDC4zPM3UZsgUfPhbb","Jerry Heil, Verka Serduchka","#МОСКАЛЬ_НЕКРАСІВИЙ","Universal Music Polska Sp. z o.o.",41,68,18,"42167"
75,"spotify:track:05dDasMn9KPsnhNRD9L6W3","Милана Хаметова, Milana Star","ЛП","FARGO MUSIC",75,138,2,"41829"
76,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",61,86,17,"41761"
77,"spotify:track:0O3TZYgwaRadNprRONZ7iX","PROBASS ∆ HARDI","Доброго вечора - Where Are You From","Comp Music",20,67,28,"41730"
78,"spotify:track:5jXocrsUwpKwWyI5BZLKFA","shadowraze, LXNER, quiizzzmeow","adaptive strike","SAVAGE$TATION",2,124,30,"41690"
79,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,87,72,"41600"
80,"spotify:track:6CgFrA9qNPFMlnL40LQ8qJ","Clonnex","Dripoholic","Lemniskata LLC",43,85,3,"41527"
81,"spotify:track:1rT2BmlIKlvmDIbAkHWG2Z","Кореш, treepside","Толпа","CPLUS",29,110,5,"41048"
82,"spotify:track:4m0ELYovhweZYdw4cCqVv0","INSTASAMKA","RARARA","NaMneCash Music",14,69,11,"40665"
83,"spotify:track:0IwVRC9ENR0FmcFeTXBgi8","LIL MORTY","ТРЭП ДВИЖЕНИЯ","Lil Morty",47,128,4,"40476"
84,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,90,113,"40430"
85,"spotify:track:4umjgYILQbHyV41ZmaemQm","Big Baby Tape, kizaru","Million","KISS KOALA",2,91,46,"40422"
86,"spotify:track:3bpR5jv8uzraDgq5YpHwDw","CORPSE, Scarlxrd, Kordhell","MISA MISA!","Corpse x Scarlxrd x Kordhell",86,108,2,"40352"
87,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",84,88,26,"40101"
88,"spotify:track:5grohwSCKaYj35Ea8LjpUT","Motor'Rolla","Восьмий колір","Bog Da Nova Muzyka",71,84,25,"40099"
89,"spotify:track:1qDqswcqJ7QxtbVlDv5P6W","Taras Chubay, Плач Єремії","Вона","Comp Music Ltd",44,74,25,"40055"
90,"spotify:track:00ZFbk7oYrtx8nup5y58BO","Маша Кондратенко","Ванька-Встанька","Маша Кондратенко",49,70,8,"39963"
91,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",89,89,8,"39887"
92,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",6,71,45,"39795"
93,"spotify:track:16AzcbKli3UQsxj491hJLQ","Big Baby Tape, kizaru","Bandana","KISS KOALA",1,103,46,"38774"
94,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",64,82,26,"38320"
95,"spotify:track:6b37xrsNCWYIUphFBazqD6","Manu Chao","Me Gustas Tu","Radio Bemba",22,55,6,"37901"
96,"spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe","alyona alyona, Jerry Heil","Рідні мої (feat. Jerry Heil)","Columbia Local",78,78,10,"37818"
97,"spotify:track:2ch5o7qvAhjtlCsbGYR15y","Шайни","Fukit","Mansion Music",97,125,6,"37793"
98,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",10,79,80,"37731"
99,"spotify:track:4tEr9oykqAlnLnaltbjoDe","To Eternity","Несмачний Мед","To Eternity",3,83,12,"37597"
100,"spotify:track:7D8k995g6jdie4NF1E7Tpu","WENARO, LXNER","Лёд","SAVAGE$TATION",2,99,55,"37492"
101,"spotify:track:4LKfJMumpW7HyBT05uXYUx","Khrystyna Soloviy","Тримай","ТОВ ""Суперсиметрія""",8,73,29,"36869"
102,"spotify:track:0r9fpWPI6z3V3YZXIiVaNC","Big Baby Tape, kizaru","99 Problems","KISS KOALA",1,96,46,"36847"
103,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",53,109,18,"36490"
104,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",104,129,2,"36453"
105,"spotify:track:3JtqmQTqsJBt6bd6iVtlaI","Epolets","Зраджуй","Epolets",25,100,12,"35925"
106,"spotify:track:7c56kvQfpFZSyDkbWUvWMI","ATELLWULF","Перезвоню","Студия СОЮЗ",79,130,13,"35893"
107,"spotify:track:1qC93FzhcsGUFG2ZvcQzrT","Valentin Strykalo","Так гріє","Валентин Стрыкало",34,95,25,"35584"
108,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",93,93,2,"35579"
109,"spotify:track:2PqtiIAHQhZfOH5GTAonYt","MamaRika","Kava","MamaRika",81,81,19,"35466"
110,"spotify:track:4h3KlpOEXS6FxIpab6EKlf","MC ORSEN","INCOMING","MC ORSEN",110,119,19,"35170"
111,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,127,111,"35163"
112,"spotify:track:7GFeKobpFEF8PmecVHgJ3X","LAUD","2 дні","ENJOY! Records",55,92,25,"34835"
113,"spotify:track:5IHRFEEHSVd8Ks1joLjZDq","nkeeei, uniqe, ARTEM SHILOVETS, MAYOT","У У У","Flame Generation",7,98,11,"34803"
114,"spotify:track:1OhtcX8IP2mQ2s5yEZ3jSN","Arut, Big Baby Tape","VLAGA","Bugatti Music",2,101,12,"34671"
115,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",115,115,29,"34604"
116,"spotify:track:0b23CsQIcHz1Ab68MVQ49X","DAYTON, Shnaps","Namysto - Shnaps Remix","Moon Vinyl s.r.o.",110,156,14,"34511"
117,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",76,121,88,"34510"
118,"spotify:track:1ghdJUMhmLEpUitNwyNMWH","fem.love","Фотографирую закат","A+",2,122,75,"34275"
119,"spotify:track:2WoksKIDPQ8o90cqDbgE7L","Patsyki Z Franeka","Марічка","FFK REKORDZ",60,134,17,"34145"
120,"spotify:track:0ypjMI7vHiDP4sLB1C0Qna","Yeat","Talk","Field Trip Recordings/Geffen Records",120,-1,1,"34137"
121,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",22,112,46,"33946"
122,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",58,113,38,"33900"
123,"spotify:track:38sNsooZ7WRWAZkQnpHZcG","Wellboy","Ворогів на ножі","Wellboy",105,105,8,"33878"
124,"spotify:track:56wSomSllGESHGhcfHrvEw","Okean Elzy, Odyn v Kanoe","Місто весни","ТОВ ""Суперсиметрія""",41,72,32,"33768"
125,"spotify:track:12ocwJemQ5rwxK1i5b8yLj","OBLADAET, LIL KRYSTALLL","MB","Players Club Studio",62,62,2,"33743"
126,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",35,132,60,"33190"
127,"spotify:track:512GmOfa7bOg5IJcrVHMdy","Phonkha, zecki","SLAUGHTER HOUSE","Phonkha",127,-1,1,"33127"
128,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",128,142,6,"32922"
129,"spotify:track:0KYvs7DKC7Cl5IHmwpP13f","KSLV Noh","Override","3066940 Records DK",48,114,28,"32869"
130,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,117,70,"32844"
131,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",62,167,19,"32636"
132,"spotify:track:3auzaPW4fXa8oI4KbTalAU","shadowraze, babyswishh1","psiblades","Союз Мьюзик",9,147,49,"32335"
133,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",26,150,68,"32226"
134,"spotify:track:16NGHIeBR9Dxx0xKe0vByC","MAX BARSKIH","Буде весна","BEST MUSIC",59,102,24,"32220"
135,"spotify:track:3ICTmbm0RyjP8qQjUYHxB1","KALUSH, Skofka","Давай начистоту (feat. Skofka)","Columbia Local",53,116,27,"32217"
136,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",136,155,8,"32115"
137,"spotify:track:1insL38CPnJwWoGk7AH6Sq","jon","Blood","bulletproof",85,131,26,"31931"
138,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",138,140,7,"31868"
139,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",139,154,2,"31810"
140,"spotify:track:1guHCTD0uiEgTG3HOPgBmU","GRAVECHILL","Twilight","GRAVECHILL",96,146,22,"31651"
141,"spotify:track:1n7AVWNbLx5OUhItzDTj4A","Jerry Heil","#ПОШТА","Secret Service Digital & Publishing LTD",34,158,27,"31452"
142,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,143,111,"31136"
143,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",20,169,56,"31078"
144,"spotify:track:7mwifeICJFfHpwKWPh4rjA","Clonnex","Banyak","Lemniskata LLC",50,106,3,"31061"
145,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,152,35,"31048"
146,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,151,45,"31000"
147,"spotify:track:7n8TQPcPNpmzfKpTBBzsMh","Aarne, MORGENSHTERN","Daleko","AA Team",3,123,9,"30946"
148,"spotify:track:49uZPm1sSQPcJmN1TnbXij","KRBK","24","KRBK",148,174,14,"30930"
149,"spotify:track:0gvziNZtbWyfRH57YyMx93","Showbiz School","Все Сам","Showbiz School",77,111,6,"30857"
150,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,149,112,"30803"
151,"spotify:track:2AAYdx4XXaFd6JEWbdhZal","СТРУКТУРА ЩАСТЯ","Сидативи","Plan",52,133,11,"30744"
152,"spotify:track:1OeGvzNcGC2s6F41lmCdjA","remember.","Кожура","VAUVISION",1,-1,35,"30725"
153,"spotify:track:60PINd8oHZjazE0J9cuKcA","zxcursed","killua","A+",11,139,16,"30672"
154,"spotify:track:6GyZQ9o0dBU9V0NIjGPz2r","FACE","Домино","Face",15,163,37,"30570"
155,"spotify:track:19CkdonOQ9GzR4LNyom85w","Skofka","Крузак","Skofka",122,126,15,"30561"
156,"spotify:track:5Txeau6Fi96zS4THXUJ4w7","VISXGE","IMMACULATE","VISXGE",47,145,9,"30333"
157,"spotify:track:56lTRHW3ICSxcYOZbD6Aao","Sx1nxwy","Show Me The Will","Sx1nxwy",157,191,3,"30192"
158,"spotify:track:2ZTJxMmPZizet6NSJmSezo","uglystephan","Снова обогнал их","Mansion Music",66,153,34,"29965"
159,"spotify:track:3qeNvBiZvs4W6sIpcXPYnY","JojoHF","Первый раз","JojoHF",59,-1,13,"29933"
160,"spotify:track:0JqA8n5VF8GzM36YPyeKPE","Boombox","Люди","\""melomania\"" Llc",76,120,25,"29865"
161,"spotify:track:1AcGAf1zNnRuGmnKN8ouQg","Lely45","Світ мене ловив","Money Gun",103,136,6,"29642"
162,"spotify:track:2G23H0snYYKYqRlyFvVObS","staplegun","|BONKERS|","staplegun",162,-1,1,"29442"
163,"spotify:track:3yCKABoZU3FVFuyVBc5VlM","rizza, Sqwore","плачь","Adam Music",6,157,48,"29259"
164,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",2,172,61,"29191"
165,"spotify:track:2rowi7dF3AqhugMtAnvQmP","GONE.Fludd","TRAXXXMANIA","KISS KOALA",1,173,48,"29168"
166,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",140,-1,10,"29156"
167,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",142,166,14,"29114"
168,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",168,-1,1,"29083"
169,"spotify:track:6g42z2BRoSNf7hdmhcHCZt","LIL MORTY","G","Lil Morty",24,164,6,"28914"
170,"spotify:track:1J7zBMMz4qoRRnmequFkSR","MONATIK","From U to z","MONATIK Corporation/Best Music",133,141,4,"28903"
171,"spotify:track:0qyeRF33qX9pNm16m4Yykb","Aarne, Yanix, SEEMEE","Фиеста","AA Team",31,135,4,"28900"
172,"spotify:track:6pdDXBRgRpcyGXcXJthNYC","xxxmanera","Loyalty Before Royalty","steezy",172,-1,1,"28456"
173,"spotify:track:07q0QVgO56EorrSGHC48y3","KISS","I Was Made For Lovin' You","Casablanca Records",117,118,7,"28206"
174,"spotify:track:4ZOjdqmXLuwHDQUn9WWoFR","Минин","Зелёный глаз","VHQ Distribution",7,187,30,"28132"
175,"spotify:track:1bxlTXzCuefTibPtYIjPXS","Tof, Білий Бо","До світанку","Black Beats",175,-1,1,"27983"
176,"spotify:track:7Iiek3SL6PluRxj9IgbTC1","AURORA","Cure For Me","Decca (UMO)",176,-1,1,"27958"
177,"spotify:track:57V0VhEg1CAkPXeaCLikNW","shadowraze","juggernaut (Prod. by PLVSTIC)","Союз Мьюзик",7,185,56,"27934"
178,"spotify:track:2BH3j05ZXWr5PR30sW079d","Isolate.exe","Crystals","Isolate.exe",178,-1,1,"27892"
179,"spotify:track:5slv334ONjlX0LEgqmyNJ3","nkeeei, uniqe, ARTEM SHILOVETS, Кореш","Прощай","Flame Generation",94,94,2,"27637"
180,"spotify:track:4qYAgZDdKIGf137Nbdw6gR","KALUSH, Khrystyna Soloviy","Таксі","Columbia Local",37,160,31,"27620"
181,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",170,192,3,"27520"
182,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",74,189,25,"27483"
183,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,197,37,"27340"
184,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,194,53,"27309"
185,"spotify:track:0wpkj8A7T1CjIul0XQtkqK","SadSvit","Молодість","Independent",56,181,21,"27238"
186,"spotify:track:3VeWIV9WTXUl8PcOusFjYv","Кишлак","Я уёбываю в джаз","KISS KOALA",61,-1,15,"27219"
187,"spotify:track:1R210XVWvBONZijbH3vw7A","Egor Kreed, Mikhail Shufutinsky","3-е Сентября","ЕГОР КРИД",187,-1,1,"27149"
188,"spotify:track:7biChppM3c8q7qcVl7ceb2","FACE","ЛАБИРИНТ","Face",8,184,42,"27086"
189,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",41,-1,34,"27053"
190,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,-1,20,"27013"
191,"spotify:track:6ljlpspxptHxDmYfR3NW2O","INSTASAMKA","SHAKE","NaMneCash Music",57,-1,13,"26963"
192,"spotify:track:5x6ZWNVYuGnaiyFRw61fvH","Схожа","Очерет","Plan",148,148,4,"26940"
193,"spotify:track:4CK9NEdPWB6rJ8N6BU20pN","ПОЛМАТЕРИ","ярче звёзд","Streaming Club, under exclusive license to Rhymes Music Inc.",12,-1,22,"26938"
194,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",96,-1,25,"26830"
195,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",81,178,26,"26806"
196,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",29,-1,66,"26767"
197,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,190,53,"26761"
198,"spotify:track:0IjCnXqJTlPElz8HmIiO9p","The Limba, MORGENSHTERN","Известным","Bugatti Music",10,183,11,"26668"
199,"spotify:track:6qZra71fzsZOgmCPwzBKLt","FACE","Vlone","Face",63,-1,15,"26431"
200,"spotify:track:0H2ZDRzULQ8tIUvxUuTlqF","Okean Elzy","Не твоя війна","ТОВ ""Суперсиметрія""",10,171,28,"26425"
